loci_spal,multAllele,counts,het,hobs,p,q,hexp
loc42681_pos9,FALSE,270,83,0.307407407407407,0.77962962962963,0.22037037037037,0.343614540466392
loc42689_pos18,FALSE,297,128,0.430976430976431,0.30976430976431,0.69023569023569,0.427620764321101
loc42695_pos10,FALSE,287,82,0.285714285714286,0.205574912891986,0.794425087108014,0.326627736162877
loc42726_pos21,FALSE,300,51,0.17,0.875,0.125,0.21875
loc42738_pos41,FALSE,286,116,0.405594405594406,0.604895104895105,0.395104895104895,0.47799403393809
loc42755_pos2,FALSE,294,88,0.299319727891156,0.282312925170068,0.717687074829932,0.405224674903975
loc42766_pos46,FALSE,259,63,0.243243243243243,0.191119691119691,0.808880308880309,0.30918590957201
loc42768_pos19,FALSE,271,81,0.298892988929889,0.293357933579336,0.706642066420664,0.414598112770796
loc42780_pos4,FALSE,270,86,0.318518518518519,0.274074074074074,0.725925925925926,0.397914951989026
loc42792_pos42,FALSE,265,41,0.154716981132075,0.190566037735849,0.809433962264151,0.308501245995016
loc42809_pos3,FALSE,299,50,0.167224080267559,0.879598662207358,0.120401337792642,0.211809711300769
loc42832_pos67,FALSE,280,52,0.185714285714286,0.803571428571429,0.196428571428571,0.315688775510204
loc42845_pos10,FALSE,275,46,0.167272727272727,0.2,0.8,0.32
loc42871_pos26,FALSE,262,24,0.0916030534351145,0.927480916030534,0.0725190839694656,0.13452013285939
loc42872_pos14,FALSE,305,53,0.173770491803279,0.886885245901639,0.113114754098361,0.200639613007256
loc42885_pos16,FALSE,290,129,0.444827586206897,0.567241379310345,0.432758620689655,0.490957193816885
loc42897_pos30,FALSE,283,89,0.314487632508834,0.719081272084806,0.280918727915194,0.404006792443407
loc42906_pos50,FALSE,277,72,0.259927797833935,0.184115523465704,0.815884476534296,0.300433994969308
loc42915_pos39,FALSE,292,80,0.273972602739726,0.732876712328767,0.267123287671233,0.391536873709889
loc42935_pos8,FALSE,299,26,0.0869565217391304,0.949832775919732,0.0501672240802675,0.0953009474166955
loc42937_pos10,FALSE,278,108,0.388489208633094,0.532374100719424,0.467625899280576,0.497903835205217
loc42957_pos9,FALSE,278,54,0.194244604316547,0.863309352517986,0.136690647482014,0.236012628745924
loc42972_pos6,FALSE,300,113,0.376666666666667,0.505,0.495,0.49995
loc42975_pos107,FALSE,287,44,0.153310104529617,0.114982578397213,0.885017421602788,0.203523170124683
loc42978_pos13,FALSE,263,49,0.186311787072243,0.868821292775665,0.131178707224335,0.227941707990574
loc42984_pos13,FALSE,282,81,0.287234042553192,0.686170212765957,0.313829787234043,0.430681303757356
loc42987_pos8,FALSE,288,53,0.184027777777778,0.126736111111111,0.873263888888889,0.221348138503086
loc42990_pos26,FALSE,261,58,0.222222222222222,0.195402298850575,0.804597701149425,0.314440480908971
loc42997_pos8,FALSE,300,26,0.0866666666666667,0.933333333333333,0.0666666666666667,0.124444444444444
loc43015_pos97,FALSE,305,25,0.0819672131147541,0.929508196721311,0.0704918032786885,0.131045417898414
loc43018_pos111,FALSE,277,71,0.256317689530686,0.78158844765343,0.21841155234657,0.341415892296263
loc43028_pos2,FALSE,292,54,0.184931506849315,0.126712328767123,0.873287671232877,0.221312629011072
loc43044_pos26,FALSE,286,33,0.115384615384615,0.914335664335664,0.0856643356643356,0.156651914519047
loc43056_pos19,FALSE,275,87,0.316363636363636,0.281818181818182,0.718181818181818,0.404793388429752
loc43060_pos7,FALSE,259,19,0.0733590733590734,0.94015444015444,0.0598455598455598,0.112528137624663
loc43072_pos27,FALSE,267,84,0.314606741573034,0.292134831460674,0.707865168539326,0.413584143416235
loc43080_pos18,FALSE,288,24,0.0833333333333333,0.0798611111111111,0.920138888888889,0.14696662808642
loc43102_pos132,FALSE,292,66,0.226027397260274,0.160958904109589,0.839041095890411,0.270102270594858
loc43104_pos12,FALSE,260,61,0.234615384615385,0.175,0.825,0.28875
loc43147_pos14,FALSE,275,33,0.12,0.910909090909091,0.0890909090909091,0.162307438016529
loc43153_pos90,FALSE,271,26,0.0959409594095941,0.918819188191882,0.0811808118081181,0.149180975204586
loc43178_pos1,FALSE,262,79,0.301526717557252,0.475190839694656,0.524809160305344,0.498769011129888
loc43181_pos4,FALSE,263,84,0.319391634980989,0.532319391634981,0.467680608365019,0.497910913848689
loc43192_pos33,FALSE,298,61,0.204697986577181,0.169463087248322,0.830536912751678,0.281490698617179
loc43224_pos3,FALSE,262,75,0.286259541984733,0.444656488549618,0.555343511450382,0.493874191480683
loc43234_pos15,FALSE,266,74,0.278195488721804,0.770676691729323,0.229323308270677,0.353468257108938
loc43237_pos0,FALSE,287,78,0.271777003484321,0.745644599303136,0.254355400696864,0.379317461666404
loc43264_pos109,FALSE,283,92,0.325088339222615,0.742049469964664,0.257950530035336,0.38282410817965
loc43265_pos1,FALSE,265,80,0.30188679245283,0.709433962264151,0.290566037735849,0.412274830900676
loc43331_pos10,FALSE,259,119,0.45945945945946,0.546332046332046,0.453667953667954,0.49570668296537
loc43374_pos11,FALSE,281,94,0.334519572953737,0.686832740213523,0.313167259786477,0.430187054368612
loc43384_pos0,FALSE,267,84,0.314606741573034,0.629213483146067,0.370786516853933,0.466607751546522
loc43406_pos4,FALSE,262,52,0.198473282442748,0.843511450381679,0.156488549618321,0.26399976691335
loc43436_pos14,FALSE,309,35,0.113268608414239,0.0954692556634304,0.90453074433657,0.172709753773002
loc43481_pos5,FALSE,262,94,0.358778625954198,0.488549618320611,0.511450381679389,0.499737777518793
loc43498_pos16,FALSE,285,86,0.301754385964912,0.680701754385965,0.319298245614035,0.434693751923669
loc43513_pos98,FALSE,285,29,0.101754385964912,0.135087719298246,0.864912280701754,0.233678054786088
loc43516_pos16,FALSE,278,92,0.330935251798561,0.424460431654676,0.575539568345324,0.488587547228404
loc43520_pos11,FALSE,267,89,0.333333333333333,0.361423220973783,0.638576779026217,0.461592952629438
loc43527_pos95,FALSE,271,77,0.284132841328413,0.739852398523985,0.260147601476015,0.384941653844583
loc43528_pos13,FALSE,294,85,0.289115646258503,0.324829931972789,0.675170068027211,0.438630894534685
loc43541_pos2,FALSE,263,21,0.0798479087452472,0.937262357414449,0.0627376425855514,0.117603261576718
loc43548_pos105,FALSE,284,26,0.0915492957746479,0.0704225352112676,0.929577464788732,0.130926403491371
loc43565_pos5,FALSE,268,19,0.0708955223880597,0.0503731343283582,0.949626865671642,0.0956713633325908
loc43583_pos99,FALSE,285,66,0.231578947368421,0.831578947368421,0.168421052631579,0.2801108033241
loc43585_pos45,FALSE,270,25,0.0925925925925926,0.924074074074074,0.075925925925926,0.140322359396434
loc43590_pos8,FALSE,295,108,0.366101694915254,0.6,0.4,0.48
loc43600_pos8,FALSE,272,25,0.0919117647058824,0.0900735294117647,0.909926470588235,0.163920577422145
loc43615_pos93,FALSE,277,39,0.140794223826715,0.157039711191336,0.842960288808664,0.264756480600555
loc43623_pos34,FALSE,295,22,0.0745762711864407,0.0508474576271186,0.949152542372881,0.096523987359954
loc43629_pos40,FALSE,293,39,0.133105802047782,0.121160409556314,0.878839590443686,0.21296112942492
loc43637_pos4,FALSE,262,27,0.103053435114504,0.0782442748091603,0.92175572519084,0.144244216537498
loc43645_pos46,FALSE,270,16,0.0592592592592593,0.948148148148148,0.0518518518518518,0.0983264746227709
loc43652_pos128,FALSE,295,129,0.43728813559322,0.354237288135593,0.645762711864407,0.457506463659868
loc43661_pos91,FALSE,283,60,0.212014134275618,0.187279151943463,0.812720848056537,0.3044113423816
loc43674_pos10,FALSE,279,13,0.046594982078853,0.944444444444444,0.0555555555555556,0.104938271604938
loc43677_pos3,FALSE,280,25,0.0892857142857143,0.0517857142857143,0.948214285714286,0.0982079081632653
loc43690_pos2,FALSE,291,31,0.106529209621993,0.0910652920962199,0.90893470790378,0.1655448093433
loc43695_pos2,FALSE,285,32,0.112280701754386,0.087719298245614,0.912280701754386,0.160049245921822
loc43700_pos98,FALSE,273,47,0.172161172161172,0.122710622710623,0.877289377289377,0.215305451569188
loc43713_pos97,FALSE,259,33,0.127413127413127,0.924710424710425,0.0752895752895753,0.139242110284581
loc43715_pos15,FALSE,301,74,0.245847176079734,0.212624584717608,0.787375415282392,0.334830741382545
loc43727_pos15,FALSE,296,47,0.158783783783784,0.896959459459459,0.103040540540541,0.184846375091308
loc43728_pos21,FALSE,282,33,0.117021276595745,0.916666666666667,0.0833333333333334,0.152777777777778
loc43738_pos13,FALSE,277,94,0.339350180505415,0.48014440433213,0.51985559566787,0.499211510641348
loc43739_pos40,FALSE,278,100,0.359712230215827,0.661870503597122,0.338129496402878,0.447595880130428
loc43747_pos2,FALSE,296,91,0.307432432432432,0.785472972972973,0.214527027027027,0.337010363403944
loc43767_pos5,FALSE,294,58,0.197278911564626,0.146258503401361,0.853741496598639,0.249733907168309
loc43769_pos6,FALSE,264,77,0.291666666666667,0.221590909090909,0.778409090909091,0.344976756198347
loc43775_pos106,FALSE,268,119,0.444029850746269,0.520522388059702,0.479477611940298,0.499157663176654
loc43807_pos7,FALSE,301,33,0.109634551495017,0.921926910299003,0.0780730897009967,0.143955364731074
loc43811_pos4,FALSE,289,62,0.214532871972318,0.166089965397924,0.833910034602076,0.277008177584081
loc43812_pos60,FALSE,301,92,0.305647840531561,0.239202657807309,0.760797342192691,0.363969492610457
loc43828_pos14,FALSE,293,60,0.204778156996587,0.89419795221843,0.10580204778157,0.189215948933593
loc43852_pos11,FALSE,282,39,0.138297872340426,0.852836879432624,0.147163120567376,0.251012273024496
loc43922_pos26,FALSE,264,116,0.439393939393939,0.253787878787879,0.746212121212121,0.378759182736455
loc43925_pos41,FALSE,271,64,0.236162361623616,0.177121771217712,0.822878228782288,0.291499298756825
loc43926_pos15,FALSE,289,54,0.186851211072664,0.86159169550173,0.13840830449827,0.238502891488368
loc43929_pos11,FALSE,305,27,0.0885245901639344,0.939344262295082,0.060655737704918,0.11395323837678
loc43934_pos9,FALSE,297,49,0.164983164983165,0.136363636363636,0.863636363636364,0.235537190082645
loc43942_pos94,FALSE,296,34,0.114864864864865,0.912162162162162,0.0878378378378378,0.160244704163623
loc43964_pos3,FALSE,273,75,0.274725274725275,0.28021978021978,0.71978021978022,0.403393309986717
loc43978_pos24,FALSE,287,49,0.170731707317073,0.897212543554007,0.102787456445993,0.184444390486712
loc44000_pos93,FALSE,291,101,0.347079037800687,0.410652920962199,0.589347079037801,0.484034198934826
loc44008_pos38,FALSE,281,84,0.298932384341637,0.348754448398576,0.651245551601424,0.454249566241562
loc44021_pos138,FALSE,295,106,0.359322033898305,0.31864406779661,0.68135593220339,0.434220051709279
loc44024_pos7,FALSE,289,105,0.363321799307958,0.309688581314879,0.690311418685121,0.427563127836113
loc44028_pos4,FALSE,272,35,0.128676470588235,0.869485294117647,0.130514705882353,0.226961234861592
loc44040_pos14,FALSE,297,28,0.0942760942760943,0.915824915824916,0.0841750841750841,0.154179278758403
loc44042_pos6,FALSE,289,24,0.0830449826989619,0.948096885813149,0.0519031141868512,0.0984183618491158
loc44050_pos2,FALSE,280,91,0.325,0.248214285714286,0.751785714285714,0.373207908163265
loc44072_pos28,FALSE,290,65,0.224137931034483,0.229310344827586,0.770689655172414,0.353454221165279
loc44076_pos0,FALSE,262,59,0.225190839694656,0.192748091603053,0.807251908396947,0.311192529572869
loc44085_pos30,FALSE,288,43,0.149305555555556,0.894097222222222,0.105902777777778,0.189374758873457
loc44155_pos51,FALSE,285,51,0.178947368421053,0.135087719298246,0.864912280701754,0.233678054786088
loc44193_pos9,FALSE,277,20,0.072202166064982,0.101083032490975,0.898916967509025,0.181730506066807
loc44228_pos10,FALSE,268,31,0.115671641791045,0.10634328358209,0.89365671641791,0.190068779238138
loc44233_pos126,FALSE,284,57,0.200704225352113,0.875,0.125,0.21875
loc44252_pos0,FALSE,274,20,0.072992700729927,0.941605839416058,0.0583941605839416,0.109968565187277
loc44262_pos93,FALSE,278,28,0.100719424460432,0.935251798561151,0.064748201438849,0.121111743698566
loc44272_pos17,FALSE,290,26,0.0896551724137931,0.0758620689655172,0.924137931034483,0.140214030915577
loc44290_pos95,FALSE,269,20,0.0743494423791822,0.910780669144981,0.0892193308550185,0.162518483713603
loc44328_pos5,FALSE,270,86,0.318518518518519,0.307407407407407,0.692592592592593,0.425816186556927
loc44346_pos43,FALSE,299,26,0.0869565217391304,0.0568561872909699,0.94314381270903,0.107247122515408
loc44357_pos5,FALSE,291,63,0.216494845360825,0.280068728522337,0.719931271477663,0.403260471652437
loc44367_pos35,FALSE,264,84,0.318181818181818,0.261363636363636,0.738636363636364,0.386105371900826
loc44417_pos5,FALSE,261,48,0.183908045977011,0.846743295019157,0.153256704980843,0.259538174718516
loc44426_pos28,FALSE,309,35,0.113268608414239,0.936893203883495,0.0631067961165048,0.118248656800829
loc44435_pos17,FALSE,275,103,0.374545454545455,0.405454545454545,0.594545454545454,0.482122314049587
loc44454_pos21,FALSE,288,110,0.381944444444444,0.392361111111111,0.607638888888889,0.476827739197531
loc44458_pos108,FALSE,278,53,0.190647482014388,0.872302158273381,0.127697841726619,0.222782205889964
loc44459_pos116,FALSE,292,115,0.393835616438356,0.38527397260274,0.61472602739726,0.473675877275286
loc44460_pos11,FALSE,300,71,0.236666666666667,0.168333333333333,0.831666666666667,0.279994444444444
loc44468_pos101,FALSE,266,45,0.169172932330827,0.197368421052632,0.802631578947368,0.316828254847645
loc44470_pos27,FALSE,298,122,0.409395973154362,0.385906040268456,0.614093959731544,0.473965136705554
loc44481_pos34,FALSE,281,97,0.345195729537367,0.364768683274021,0.635231316725979,0.463424981953116
loc44485_pos130,FALSE,265,68,0.256603773584906,0.69811320754717,0.30188679245283,0.421502313990744
loc44497_pos0,FALSE,259,60,0.231660231660232,0.67953667953668,0.32046332046332,0.435533161401887
loc44504_pos6,FALSE,298,111,0.37248322147651,0.350671140939597,0.649328859060403,0.455401783703437
loc44512_pos111,FALSE,282,60,0.212765957446809,0.861702127659574,0.138297872340426,0.238343141693074
loc44514_pos95,FALSE,262,42,0.16030534351145,0.774809160305344,0.225190839694656,0.348959850824544
loc44531_pos5,FALSE,260,39,0.15,0.832692307692308,0.167307692307692,0.278631656804734
loc44534_pos8,FALSE,300,102,0.34,0.69,0.31,0.4278
loc44539_pos10,FALSE,292,23,0.0787671232876712,0.0530821917808219,0.946917808219178,0.100528945393132
loc44547_pos140,FALSE,273,64,0.234432234432234,0.838827838827839,0.161172161172161,0.270391391270512
loc44551_pos9,FALSE,284,143,0.503521126760563,0.459507042253521,0.540492957746479,0.496720640745884
loc44558_pos102,FALSE,270,31,0.114814814814815,0.916666666666667,0.0833333333333334,0.152777777777778
loc44567_pos117,FALSE,280,133,0.475,0.419642857142857,0.580357142857143,0.487085459183673
loc44572_pos41,FALSE,273,62,0.227106227106227,0.183150183150183,0.816849816849817,0.299212387124475
loc44652_pos56,FALSE,306,33,0.107843137254902,0.929738562091503,0.0702614379084967,0.130649536503054
loc44656_pos99,FALSE,291,66,0.22680412371134,0.855670103092783,0.144329896907217,0.246997555531938
loc44662_pos20,FALSE,308,43,0.13961038961039,0.923701298701299,0.0762987012987013,0.140954418957666
loc44686_pos94,FALSE,287,42,0.146341463414634,0.912891986062718,0.0871080139372822,0.159040415690369
loc44703_pos0,FALSE,274,50,0.182481751824818,0.883211678832117,0.116788321167883,0.206297618413341
loc44704_pos112,FALSE,294,94,0.319727891156463,0.295918367346939,0.704081632653061,0.416701374427322
loc44706_pos0,FALSE,284,93,0.327464788732394,0.308098591549296,0.691901408450704,0.426347698869272
loc44744_pos107,FALSE,277,101,0.364620938628159,0.42057761732852,0.57942238267148,0.48738417026157
loc44746_pos20,FALSE,292,62,0.212328767123288,0.863013698630137,0.136986301369863,0.236442109213736
loc44758_pos95,FALSE,277,21,0.075812274368231,0.944043321299639,0.055956678700361,0.105651057618371
loc44823_pos26,FALSE,266,31,0.116541353383459,0.0845864661654135,0.915413533834586,0.154863191814122
loc44825_pos26,FALSE,259,34,0.131274131274131,0.915057915057915,0.084942084942085,0.155453854295553
loc44832_pos6,FALSE,299,55,0.183946488294314,0.831103678929766,0.168896321070234,0.280740707598349
loc44858_pos23,FALSE,310,33,0.106451612903226,0.908064516129032,0.0919354838709677,0.166966701352758
loc44864_pos94,FALSE,288,69,0.239583333333333,0.192708333333333,0.807291666666667,0.311143663194444
loc44865_pos33,FALSE,263,65,0.247148288973384,0.211026615969582,0.788973384030418,0.332988766644017
loc44869_pos105,FALSE,284,50,0.176056338028169,0.883802816901408,0.116197183098592,0.205390795477088
loc44876_pos86,FALSE,261,71,0.272030651340996,0.231800766283525,0.768199233716475,0.356138342067791
loc44887_pos19,FALSE,280,99,0.353571428571429,0.723214285714286,0.276785714285714,0.400350765306122
loc44923_pos6,FALSE,284,90,0.316901408450704,0.264084507042254,0.735915492957746,0.388687760365007
loc44973_pos9,FALSE,291,94,0.323024054982818,0.36426116838488,0.63573883161512,0.463149939183524
loc44996_pos9,FALSE,270,58,0.214814814814815,0.177777777777778,0.822222222222222,0.292345679012346
loc45018_pos10,FALSE,293,126,0.430034129692833,0.430034129692833,0.569965870307167,0.490209553984321
loc45027_pos4,FALSE,270,44,0.162962962962963,0.144444444444444,0.855555555555556,0.24716049382716
loc45038_pos18,FALSE,269,34,0.12639405204461,0.899628252788104,0.100371747211896,0.180594519147054
loc45068_pos15,FALSE,294,54,0.183673469387755,0.860544217687075,0.139455782312925,0.24001573418483
loc45081_pos130,FALSE,283,91,0.321554770318021,0.446996466431095,0.553003533568905,0.49438125085842
loc45087_pos38,FALSE,293,116,0.395904436860068,0.52901023890785,0.47098976109215,0.498316812077019
loc45091_pos41,FALSE,296,108,0.364864864864865,0.435810810810811,0.564189189189189,0.491759495982469
loc45093_pos25,FALSE,263,64,0.243346007604563,0.368821292775665,0.631178707224335,0.465584293541905
loc45112_pos54,FALSE,283,34,0.120141342756184,0.92226148409894,0.0777385159010601,0.143390478093121
loc45136_pos16,FALSE,259,51,0.196911196911197,0.194980694980695,0.805019305019305,0.31392644713108
loc45140_pos189,FALSE,290,113,0.389655172413793,0.698275862068966,0.301724137931034,0.421373365041617
loc45149_pos67,FALSE,280,59,0.210714285714286,0.855357142857143,0.144642857142857,0.247442602040816
loc45156_pos104,FALSE,300,84,0.28,0.226666666666667,0.773333333333333,0.350577777777778
loc45170_pos23,FALSE,281,97,0.345195729537367,0.297153024911032,0.702846975088968,0.417706209394511
loc45197_pos8,FALSE,296,39,0.131756756756757,0.886824324324324,0.113175675675676,0.20073388422206
loc45200_pos165,FALSE,300,120,0.4,0.366666666666667,0.633333333333333,0.464444444444444
loc45206_pos27,FALSE,299,84,0.280936454849498,0.785953177257525,0.214046822742475,0.336461560832653
loc45239_pos17,FALSE,289,43,0.14878892733564,0.901384083044983,0.0986159169550173,0.177781635756277
loc45259_pos16,FALSE,277,81,0.292418772563177,0.749097472924188,0.250902527075812,0.375900897965567
loc45267_pos102,FALSE,303,105,0.346534653465347,0.658415841584158,0.341584158415842,0.449808842270366
loc45276_pos9,FALSE,282,64,0.226950354609929,0.822695035460993,0.177304964539007,0.291735828177657
loc45287_pos25,FALSE,271,73,0.269372693726937,0.798892988929889,0.201107011070111,0.321325962337114
loc45295_pos8,FALSE,283,31,0.109540636042403,0.945229681978799,0.0547703180212014,0.103541060570116
loc45298_pos4,FALSE,275,92,0.334545454545455,0.414545454545455,0.585454545454545,0.485395041322314
loc45319_pos158,FALSE,295,80,0.271186440677966,0.230508474576271,0.769491525423729,0.354748635449583
loc45333_pos64,FALSE,306,108,0.352941176470588,0.375816993464052,0.624183006535948,0.469157161775386
loc45367_pos4,FALSE,287,68,0.236933797909408,0.871080139372822,0.128919860627178,0.224599060326094
loc45384_pos29,FALSE,297,40,0.134680134680135,0.912457912457912,0.0875420875420876,0.159756940901722
loc45388_pos23,FALSE,280,88,0.314285714285714,0.235714285714286,0.764285714285714,0.36030612244898
loc45389_pos2,FALSE,271,27,0.0996309963099631,0.913284132841328,0.0867158671586716,0.158392451083183
loc45431_pos30,FALSE,295,30,0.101694915254237,0.901694915254237,0.0983050847457627,0.177282390117782
loc45450_pos7,FALSE,285,40,0.140350877192982,0.901754385964912,0.0982456140350877,0.177186826715913
loc45463_pos1,FALSE,276,96,0.347826086956522,0.431159420289855,0.568840579710145,0.490521949170342
loc45473_pos38,FALSE,269,18,0.0669144981412639,0.0743494423791822,0.925650557620818,0.137643205594174
loc45487_pos6,FALSE,267,37,0.138576779026217,0.897003745318352,0.102996254681648,0.184776052406402
loc45496_pos11,FALSE,261,60,0.229885057471264,0.245210727969349,0.754789272030651,0.370164853716182
loc45506_pos124,FALSE,285,28,0.0982456140350877,0.905263157894737,0.0947368421052631,0.171523545706371
loc45520_pos16,FALSE,285,94,0.329824561403509,0.259649122807018,0.740350877192983,0.384462911665128
loc45522_pos3,FALSE,295,26,0.088135593220339,0.932203389830508,0.0677966101694916,0.126400459638035
loc45549_pos35,FALSE,283,111,0.392226148409894,0.704946996466431,0.295053003533569,0.415993457278777
loc45579_pos45,FALSE,298,74,0.248322147651007,0.852348993288591,0.147651006711409,0.251700373857033
loc45586_pos2,FALSE,286,54,0.188811188811189,0.132867132867133,0.867132867132867,0.230426915741601
loc45597_pos40,FALSE,298,21,0.0704697986577181,0.947986577181208,0.052013422818792,0.098616053330931
loc45602_pos42,FALSE,279,59,0.211469534050179,0.277777777777778,0.722222222222222,0.401234567901235
loc45643_pos4,FALSE,304,123,0.404605263157895,0.616776315789474,0.383223684210526,0.472726584141274
loc45655_pos41,FALSE,274,56,0.204379562043796,0.605839416058394,0.394160583941606,0.477596036016836
loc45681_pos18,FALSE,298,90,0.302013422818792,0.298657718120805,0.701342281879195,0.418922571055358
loc45733_pos128,FALSE,276,27,0.0978260869565217,0.088768115942029,0.911231884057971,0.161776675068263
loc45761_pos13,FALSE,283,63,0.222614840989399,0.203180212014134,0.796819787985866,0.323796026920051
loc45831_pos6,FALSE,279,54,0.193548387096774,0.139784946236559,0.860215053763441,0.240490230084403
loc45832_pos0,FALSE,282,58,0.205673758865248,0.138297872340426,0.861702127659574,0.238343141693074
loc45846_pos10,FALSE,281,64,0.227758007117438,0.188612099644128,0.811387900355872,0.306075151023923
loc45854_pos9,FALSE,299,32,0.107023411371237,0.939799331103679,0.060200668896321,0.113153096721513
loc45859_pos1,FALSE,297,70,0.235690235690236,0.797979797979798,0.202020202020202,0.322416079991838
loc45865_pos117,FALSE,271,84,0.309963099630996,0.752767527675277,0.247232472324723,0.372217153905856
loc45867_pos11,FALSE,277,56,0.202166064981949,0.209386281588448,0.790613718411552,0.331087333342022
loc45891_pos9,FALSE,288,95,0.329861111111111,0.272569444444444,0.727430555555556,0.396550684799383
loc45897_pos156,FALSE,288,38,0.131944444444444,0.909722222222222,0.0902777777777778,0.164255401234568
loc45915_pos42,FALSE,287,132,0.45993031358885,0.40418118466899,0.59581881533101,0.481637509257123
loc45917_pos11,FALSE,287,42,0.146341463414634,0.111498257839721,0.888501742160279,0.198132792676857
loc45922_pos73,FALSE,291,81,0.278350515463918,0.201030927835052,0.798969072164949,0.32123498777766
loc45926_pos8,FALSE,274,54,0.197080291970803,0.872262773722628,0.127737226277372,0.222840854600671
loc45930_pos14,FALSE,295,54,0.183050847457627,0.871186440677966,0.128813559322034,0.224441252513645
loc45976_pos4,FALSE,300,33,0.11,0.915,0.085,0.15555
loc45977_pos74,FALSE,261,19,0.0727969348659004,0.948275862068966,0.0517241379310345,0.0980975029726516
loc45987_pos3,FALSE,270,86,0.318518518518519,0.333333333333333,0.666666666666667,0.444444444444444
loc45990_pos36,FALSE,266,48,0.180451127819549,0.259398496240602,0.740601503759398,0.384221832777432
loc46011_pos12,FALSE,270,48,0.177777777777778,0.888888888888889,0.111111111111111,0.197530864197531
loc46032_pos17,FALSE,293,38,0.129692832764505,0.918088737201365,0.0819112627986348,0.150403615650736
loc46050_pos4,FALSE,271,89,0.328413284132841,0.533210332103321,0.466789667896679,0.497794147683174
loc46054_pos15,FALSE,290,89,0.306896551724138,0.298275862068966,0.701724137931034,0.418614744351962
loc46068_pos11,FALSE,292,86,0.294520547945205,0.246575342465753,0.753424657534247,0.3715518859073
loc46074_pos14,FALSE,275,58,0.210909090909091,0.847272727272727,0.152727272727273,0.258803305785124
loc46082_pos19,FALSE,296,104,0.351351351351351,0.253378378378378,0.746621621621622,0.378355551497443
loc46084_pos33,FALSE,282,84,0.297872340425532,0.76241134751773,0.237588652482269,0.362280569387858
loc46085_pos10,FALSE,291,108,0.371134020618557,0.333333333333333,0.666666666666667,0.444444444444444
loc46102_pos30,FALSE,282,46,0.163120567375887,0.890070921985816,0.109929078014184,0.195689351642271
loc46104_pos4,FALSE,260,108,0.415384615384615,0.573076923076923,0.426923076923077,0.489319526627219
loc46119_pos16,FALSE,278,111,0.399280575539568,0.588129496402878,0.411870503597122,0.48446638372755
loc46120_pos5,FALSE,291,34,0.116838487972509,0.848797250859107,0.151202749140893,0.256680955586259
loc46137_pos15,FALSE,282,75,0.265957446808511,0.289007092198582,0.710992907801418,0.410963985715004
loc46162_pos133,FALSE,269,89,0.330855018587361,0.317843866171004,0.682156133828996,0.433638285816946
loc46170_pos15,FALSE,261,56,0.21455938697318,0.839080459770115,0.160919540229885,0.270048883604175
loc46180_pos10,FALSE,273,79,0.289377289377289,0.745421245421245,0.254578754578755,0.37953682459177
loc46209_pos12,FALSE,293,42,0.143344709897611,0.126279863481229,0.873720136518771,0.220666519120782
loc46215_pos119,FALSE,291,42,0.144329896907216,0.917525773195876,0.0824742268041238,0.151344457434371
loc46223_pos6,FALSE,279,56,0.200716845878136,0.870967741935484,0.129032258064516,0.224765868886576
loc46245_pos102,FALSE,267,114,0.426966292134831,0.528089887640449,0.471910112359551,0.498421916424694
loc46266_pos16,FALSE,287,36,0.125435540069686,0.905923344947735,0.0940766550522648,0.170452476052884
loc46276_pos4,FALSE,275,50,0.181818181818182,0.836363636363636,0.163636363636364,0.273719008264463
loc46285_pos111,FALSE,272,20,0.0735294117647059,0.0698529411764706,0.93014705882353,0.129947015570934
loc46305_pos16,FALSE,291,53,0.18213058419244,0.891752577319588,0.108247422680412,0.193059836326921
loc46306_pos8,FALSE,280,90,0.321428571428571,0.332142857142857,0.667857142857143,0.443647959183674
loc46323_pos41,FALSE,279,107,0.383512544802867,0.442652329749104,0.557347670250896,0.493422489433589
loc46327_pos100,FALSE,281,122,0.434163701067616,0.498220640569395,0.501779359430605,0.499993667760034
loc46331_pos22,FALSE,291,98,0.336769759450172,0.323024054982818,0.676975945017182,0.437359029770551
loc46349_pos7,FALSE,289,109,0.377162629757785,0.624567474048443,0.375432525951557,0.468965888818381
loc46362_pos25,FALSE,292,136,0.465753424657534,0.578767123287671,0.421232876712329,0.48759148057797
loc46386_pos131,FALSE,298,24,0.0805369127516778,0.909395973154362,0.0906040268456376,0.164789874329985
loc46409_pos47,FALSE,290,60,0.206896551724138,0.241379310344828,0.758620689655172,0.366230677764566
loc46416_pos2,FALSE,292,21,0.0719178082191781,0.926369863013699,0.0736301369863014,0.13641747982736
loc46468_pos12,FALSE,279,62,0.222222222222222,0.236559139784946,0.763440860215054,0.361197826338305
loc46479_pos41,FALSE,274,25,0.0912408759124088,0.925182481751825,0.0748175182481752,0.138439714422718
loc46483_pos6,FALSE,277,42,0.151624548736462,0.895306859205776,0.104693140794224,0.187464974129729
loc46484_pos121,FALSE,259,17,0.0656370656370656,0.932432432432432,0.0675675675675675,0.126004382761139
loc46488_pos11,FALSE,287,48,0.167247386759582,0.874564459930314,0.125435540069686,0.219402930714225
loc46510_pos10,FALSE,286,24,0.0839160839160839,0.916083916083916,0.083916083916084,0.153748349552545
loc46512_pos6,FALSE,278,20,0.0719424460431655,0.913669064748201,0.0863309352517986,0.157755809740697
